date,High,Low,Open,Volume,Pct,50ma,100ma,200ma,adj_close
1998-03-20,0.0005072350478572789,0.0007482224767615558,0.0005696427406899256,0.052527074414968136,0.4180813370215085,0.00026588364492649216,0.00018945283013926126,0.00022335547957124053,0.0005382300003566325
1998-03-23,0.0005015894522903746,0.0007315073361872236,0.0005504804466606008,0.019550088635325626,0.41426296612020597,0.00029244304911208016,0.00020577313108731095,0.0002428302023774957,0.0005299562382152278
1998-03-24,0.0005884447687042921,0.0007205105331777946,0.0005043167383172275,0.04544398944117169,0.42694392649469926,0.000323383867495009,0.00021823891378319575,0.0002620246275350322,0.0005491165294900591
1998-03-25,0.0005450171104973336,0.0006545297151212201,0.0006131934089383907,0.09971667660104815,0.36678647657383556,0.0003514660233099498,0.00022672988116832944,0.0002803453589577294,0.00043763847116376616
1998-03-26,0.0004581617940834157,0.0005885488970646456,0.00047165373713087873,0.0667048559772722,0.43998621135721877,0.00037668951655690265,0.0002373811832305549,0.00029935490694270534,0.0004837973546894972
1998-03-27,0.0006049472788229363,0.0007315073361872236,0.0005805304077520419,0.06446381433802184,0.46398193173266794,0.00040144590807706044,0.00024941088908906825,0.0003191844746446809,0.0005817761168903403
1998-03-30,0.0006210155123595111,0.0008361969008369888,0.0006515179969970399,0.04370224723450043,0.4355583634626413,0.00042614624739000266,0.0002619418326916855,0.0003390528069150958,0.0006200966994400034
1998-03-31,0.0005775878541525526,0.0007754945482249401,0.0006297426628728074,0.05400174948328315,0.4112014737791446,0.0004523319701941536,0.00027498905117073194,0.0003588913202867113,0.0006048555586532054
1998-04-01,0.0007460871679955531,0.0007878109675955006,0.000624081076000507,0.13031328136490658,0.508872411637577,0.00048100267418485715,0.00029084320101676426,0.0003801372856816849,0.0008051676947082626
1998-04-02,0.0010227213507738807,0.0010394178204512381,0.0008801590053014829,0.15151608982745138,0.5104195244144241,0.0005129337482285925,0.0003104516215661408,0.0004030978377576556,0.0010198500492194442
1998-04-03,0.001006653117237306,0.00114938585054553,0.0011031384267336246,0.1036297907587029,0.3814988516792089,0.0005422397105677378,0.0003301252030222515,0.0004254232472891877,0.0009301450491600049
1998-04-06,0.0009358660343599628,0.0009734370023946636,0.0010160370902366944,0.09715050974988582,0.33875776087831777,0.0005696866080342373,0.00034923739820496473,0.0004464455709431614,0.0007398485199077002
1998-04-07,0.0006101585978077716,0.0008194817602626566,0.0007002947454353213,0.10304921002314582,0.36798813467729924,0.0005960778555981787,0.00036859519988228845,0.0004666299835408556,0.0006253222334240481
1998-04-08,0.0007187277433251685,0.0008524721692909441,0.0006732933311212725,0.09996052050998211,0.4697064593908954,0.0006256267108352576,0.00039033889322155103,0.00048769107176326997,0.0007398485199077002
1998-04-09,0.0009901506071186617,0.0011221137790821453,0.0009345973406120638,0.14562900116890254,0.544171450906933,0.0006611264420717101,0.00041486946841803657,0.0005106874065178009,0.0010281238113608484
1998-04-13,0.0010010075216704008,0.0011383890475361001,0.0010434740112332274,0.09672088000557358,0.4014216566033924,0.0006936460642912078,0.0004370793128593165,0.0005334034436236122,0.000987190461819163
1998-04-14,0.0011586499209616618,0.001193373062583246,0.0009999233429847615,0.1484274003142877,0.4696325086025279,0.0007293232941838431,0.0004594796276433566,0.0005569782650148621,0.0011126032774362413
1998-04-15,0.0011638612399464967,0.0012483570776303911,0.001179352096168439,0.09877613580944566,0.399669883327876,0.0007608526607425338,0.0004810980115465932,0.0005803115533258335,0.0010664443939105111
1998-04-16,0.001133896155783695,0.0011907338298609831,0.0010979123465438083,0.14766103374335232,0.4597004864754461,0.0007951285854547827,0.00050333793025252,0.0006041666723658034,0.0011696486900953994
1998-04-17,0.0010444351798773598,0.0012483570776303911,0.0010839761327043006,0.0585535024500507,0.3560407159331779,0.0008270129493258378,0.0005233272914874159,0.0006270347858554942,0.0010120117482433767
1998-04-20,0.0011421474108430176,0.001215366668602104,0.00106524934535746,0.0773643182821003,0.40687226472537064,0.0008597100702015179,0.0005435622592169231,0.0006494556158631861,0.0009845776948271402
1998-04-21,0.000963225459030347,0.0011001201730632872,0.0009642117950210212,0.07131466701759547,0.3967671192192351,0.0008916411442452528,0.000564769628169994,0.0006703646277017201,0.0009327578161520277
1998-04-22,0.000887227057168169,0.0009184529873475186,0.0007111824124974376,0.09983279274815955,0.3126870959166329,0.0009187330443993871,0.0005832201895304887,0.0006892250811926966,0.0006797548790911834
1998-04-23,0.000599301683256032,0.0006325361091023616,0.0007002947454353213,0.10904080321409496,0.29715570148032977,0.0009349601583882603,0.0005981921609468964,0.0007051394274822367,0.00040759165075550776
1998-04-24,0.0006318724269112515,0.0006765233211400781,0.000482541404192995,0.15289787197807725,0.4989444587988026,0.0009549334282260321,0.0006159259523333218,0.0007221361997982157,0.0005765505829062947
1998-04-27,0.0004963781333055394,0.0004842992045352573,0.0005426413263758768,0.17321819772257527,0.3757191835378866,0.0009732624999854848,0.0006317149412726208,0.0007383129523971955,0.0004837973546894972
1998-04-28,0.0011421474108430176,0.001009066644145214,0.0009563726747362964,0.6638902005712914,0.6808367414125001,0.0010044462112663473,0.0006541804169633942,0.0007584794736556098,0.001044671335643657
1998-04-29,0.001104365348202963,0.0012100882031575782,0.0011466890949820897,0.2968006130932567,0.4157864939452758,0.001035975577825038,0.0006757937884891898,0.0007790545138275842,0.0010390103404942755
1998-04-30,0.0010770059235325788,0.0010724082294795252,0.0011575767620442064,0.2080530418560005,0.3517938289526006,0.0010648144384373878,0.0006947155133291433,0.0007978762027501208,0.0008757124034928696
1998-05-01,0.000952368544478607,0.0010724082294795252,0.0009507110878639959,0.080534289098242,0.46867899531497853,0.0010944753980888975,0.0007144492433145463,0.0008177057704520955,0.0009954642239605673
1998-05-04,0.000984939288133826,0.0011990914001481492,0.0010487000914230428,0.06532307382664633,0.4314791296576581,0.0011243699086038047,0.0007338722058986042,0.0008380929515616302,0.0010281238113608484
1998-05-05,0.0009684367780151818,0.0011880945971387193,0.0010051494231745777,0.048521067339624246,0.3909650486813832,0.001151312336205365,0.0007526535841702077,0.0008583220925075245,0.0009614982530642747
1998-05-06,0.0009032952907047438,0.0010561329610255703,0.0010051494231745777,0.06245500499299432,0.3579199301393359,0.0011751345242719314,0.0007708234523940032,0.0008774807349865008,0.0008160542238416896
1998-05-07,0.0008598676324977849,0.0009734370023946636,0.0008744974184291825,0.12485582245066999,0.4296617260537724,0.001198601715026133,0.0007882414640016425,0.0008969733491320363,0.0008430528160925893
1998-05-08,0.0008490107179460449,0.0010284210174418091,0.0008853850854912983,0.03685139455492681,0.44368142695088963,0.0012169401288201214,0.0008072283497483298,0.0009164122892597317,0.0009031464569091061
1998-05-11,0.0008598676324977849,0.0008964593813286601,0.000958985714831205,0.10051787801611692,0.3175761378782772,0.001226170058941599,0.0008232078090303885,0.0009342290812927095,0.0006636428159737112
1998-05-12,0.0008138343147984085,0.0009021777188935633,0.0007329577466216705,0.1030724332525681,0.505518588686988,0.0012403045571944284,0.000842194694777075,0.0009535010355871251,0.0008596003403753979
1998-05-13,0.0009032952907047438,0.0010394178204512381,0.0008527220843049491,0.12540156834209362,0.4457918076740833,0.0012600442761688036,0.0008623394397126436,0.000972996631622541,0.0009249195151759602
1998-05-14,0.000930654715375128,0.001094401835498384,0.0009180480866776476,0.07369504803337952,0.39408994090561283,0.0012769720427478694,0.0008824190237414786,0.0009917616646373576,0.0008674386413514653
1998-05-15,0.0008381538033943058,0.0010284210174418091,0.0009128220064878313,0.03526060333950039,0.3824972914420101,0.0012906394392739038,0.0009002781245639299,0.0010096172212387755,0.0007833946364414089
1998-05-18,0.0007569440825472922,0.0009074561843380891,0.0008309467501807174,0.05451266053057338,0.3885114236076613,0.0013012052803340166,0.0009161573362971671,0.0010273028101170333,0.0007150272334834869
1998-05-19,0.0007569440825472922,0.0010174242144323801,0.0008148330029287849,0.02360254216951409,0.4625560445322882,0.0013076326000947213,0.0009336405088115401,0.0010456056502004501,0.0008160542238416896
1998-05-20,0.0007947261451873469,0.0009734370023946636,0.0008474960041151337,0.029652193434018936,0.3853947550756022,0.0013127894031585425,0.000950371824709756,0.0010637593957898675,0.0007398485199077002
1998-05-21,0.0007295846578769089,0.0009320890230792105,0.0008091714160564844,0.02340514471942468,0.42036695842124455,0.0013213093386552906,0.0009676645268813689,0.0010823216602928445,0.0007450740538917458
1998-05-22,0.0006700887661333747,0.0008524721692909441,0.0007603946676182031,0.04719734326255409,0.3657733353491044,0.0013283158645572223,0.0009822004214604056,0.0010999148105848224,0.0006253222334240481
1998-05-26,0.0005940903642711968,0.0006492512496766938,0.0006593571172817643,0.09579195082868223,0.33720852175083393,0.0013312959735741771,0.000994074743618247,0.0011165388466658015,0.00044591223330517045
1998-05-27,0.0006158041933746763,0.0005995457000740746,0.0004119893216304807,0.21529868943575292,0.5160121979489093,0.0013384239459250757,0.0010072973953077287,0.0011341707615262196,0.0006527562868402846
1998-05-28,0.0006318724269112515,0.0008414753662815146,0.0007111824124974376,0.08155611119282247,0.4046356012280553,0.0013440852188538366,0.0010205501212618576,0.0011514657228301976,0.0006227094664320258
1998-05-29,0.0006861569996699495,0.0008524721692909441,0.0006515179969970399,0.07408984293355834,0.46109956950951325,0.0013467196725929632,0.0010361536522358371,0.0011698788928391755,0.0007180754616408465
1998-06-01,0.0006644431705664705,0.000756140174928345,0.0007438454136837864,0.06830725880740976,0.3701940718406716,0.001348242424222316,0.001049972776840804,0.0011875465903781529,0.0006092101703065759
1998-06-02,0.0006861569996699495,0.0007425041391966526,0.0007116179191799222,0.030154395770275812,0.4525810833285388,0.0013514000318954529,0.0010650099091639464,0.00120588521314013,0.0006854158742405653
1998-06-03,0.0007512984869803879,0.0007864913512343691,0.0008204945898010857,0.05415850628188355,0.3624417056206618,0.0013520446322784299,0.0010796059522722753,0.0012235141461106685,0.0005600030586234862
1998-06-04,0.0006375180224781553,0.0007205105331777946,0.0006515179969970399,0.038813757441109764,0.48320887907150667,0.0013553236864005344,0.0010979662908388314,0.001242377581491524,0.0007019633985233748
1998-06-05,0.0006757343617002794,0.0008859024504396084,0.0007220700795595538,0.023637377013647518,0.4323157283774179,0.0013616856119194874,0.001116446926463972,0.0012610143932415005,0.0007341875247583187
1998-06-08,0.0008433651223791407,0.0009184529873475186,0.0007272961597493701,0.04333648137109947,0.49438063067822524,0.001370794095591999,0.0011348674135598208,0.0012808439609434752,0.0009083719908931508
1998-06-09,0.001327149234804662,0.0011603826535549581,0.0009563726747362964,0.17854792887498933,0.6005809988760876,0.0013871426560298395,0.0011569218743004285,0.0013038402956980066,0.0013438331562302323
1998-06-10,0.0017067069675334823,0.001578261167913264,0.001408428611155367,0.22546465811535749,0.5126161618621805,0.0014080314452521304,0.001181382276212738,0.0013285124525650957,0.001593787865133717
1998-06-11,0.0022608438862542772,0.001930158864214995,0.0017237354492742542,0.3373832065086971,0.6794719742842152,0.0014449044555653622,0.001215215823939807,0.0013578453033146185,0.0023236207782386642
1998-06-12,0.002336408011534385,0.002216075742460151,0.0024423214753739315,0.20002361028324597,0.3775664120897919,0.0014746775196313026,0.0012465732572109977,0.0013858363036181433,0.0021929824286375404
1998-06-15,0.0027706845936039744,0.0022934932356465333,0.002093916129386209,0.31658099875368667,0.5495334500171734,0.0015087198934801527,0.0012819706666996737,0.001416755519783825,0.002606670535707767
1998-06-16,0.003226675004777042,0.002941864741082472,0.0027254008189889563,0.36947190376293726,0.6203992131063794,0.001559409772871992,0.0013248916547273604,0.001452168443998661,0.003292957332279007
1998-06-17,0.0038728785588965898,0.0037230776268723153,0.0035206360212059304,0.38009653122363196,0.5411998274937563,0.0016242154664475902,0.0013743888819577016,0.0014909151210993317,0.0037606426238510327
1998-06-18,0.003986659023398821,0.003403730467478494,0.003966594864070217,0.2966322446799452,0.27127884003791514,0.0016786421596537934,0.0014177509592002003,0.0015255080255971694,0.003162318982677882
1998-06-19,0.003443813295811836,0.003073826377195621,0.0031008075792907266,0.34538941485202934,0.5042076158171536,0.001737487635195481,0.0014651780745473888,0.0015623701482936833,0.0034828184003659747
1998-06-22,0.0039762363854291514,0.003447717679516211,0.0034222115109643994,0.34190012463133124,0.5421129796531211,0.001800555710347399,0.0015180636689278771,0.0016017698592780735,0.003967922138551483
1998-06-23,0.004876926016641477,0.004173506678138531,0.003971820944260032,0.352983410873116,0.6526925237267363,0.0018856336188659176,0.0015811594761557797,0.0016481024642334557,0.004952935294543961
1998-06-24,0.005576111313773514,0.004932725957909516,0.005186013575027243,0.5585206028750358,0.5477547400827081,0.001981324078617228,0.0016516435277317853,0.001696892146449954,0.005573031993983964
1998-06-25,0.005923532579429186,0.00553711025130774,0.005621520257511895,0.5174967681005721,0.4053963214507627,0.00207660348884896,0.0017196815391165607,0.0017443757608990142,0.005507712819183401
1998-06-26,0.005532683655566556,0.005339167797138016,0.00540376691626957,0.2918889000704438,0.33611216475152217,0.0021606817996721365,0.001783183348917188,0.001788767155542519,0.005088799178129129
1998-06-29,0.0054744905935692305,0.005427142221213448,0.005164238240903011,0.2276186126442743,0.49868132030741674,0.002256549758079629,0.0018517276104235082,0.0018363640818070187,0.005480714226932502
1998-06-30,0.005636910035263256,0.005603091069364314,0.0054307683305836185,0.20216595319745162,0.43517624205598815,0.0023548746715700663,0.0019220262040341956,0.0018826579221939603,0.005567806459999918
1998-07-01,0.006766029148644187,0.005959387486869815,0.005778302663206371,0.2638758795798144,0.6609339572262423,0.0024811229262883343,0.0020068957788660067,0.0019396328921310489,0.0068175800045173415
1998-07-02,0.0077214376291972805,0.006988688248552382,0.006997721374163397,0.496352017711583,0.5645529105038315,0.002631296131453064,0.0021020056408098775,0.0020015816543879714,0.007679793111884761
1998-07-06,0.009050323970330223,0.008132355761533006,0.008008096877527793,0.4441345863555786,0.6290965710408659,0.002816268415264053,0.002209957213757712,0.0020725864162104424,0.009029722724429715
1998-07-07,0.009310889919571977,0.007736470853193558,0.009366877726879908,0.4476993520718991,0.2075198992043434,0.0029651057094901468,0.0023005308741174345,0.0021336257020539654,0.00751431786905667
1998-07-08,0.007156878072506817,0.0061001465653905095,0.006658026161825368,0.5547177990571369,0.2729111514553661,0.0030963145845469817,0.0023807639998162772,0.00218605328992406,0.0065998494218488
1998-07-09,0.006939739781472021,0.006328880067986636,0.006544794424379358,0.2758590659617126,0.32580944257576816,0.0032040936369877597,0.0024553231142518546,0.00223286896104,0.006068586800137561
1998-07-10,0.006019073427484494,0.00572449577458841,0.005882824267002687,0.23221100626253086,0.32207440590369674,0.003300783694434412,0.0025241179946302278,0.002275659080817947,0.005546033401733064
1998-07-13,0.0062014695919537215,0.005383155009175732,0.0053166655797726396,0.17672490536534008,0.5555063336491901,0.0034161111107802026,0.0026014690033004683,0.002324174429165486,0.006251480489579134
1998-07-14,0.006878941059982279,0.0065048289161375,0.006361881617735805,0.23585124747447378,0.5341789378946122,0.0035426956787417622,0.0026853010160019825,0.0023781466359934196,0.006895963014278016
1998-07-15,0.007017909566244549,0.006751157303548711,0.007015141641462785,0.16087505128463161,0.3813830354529249,0.003663908576845176,0.002766376221110921,0.002430329708893354,0.0066782324316094765
1998-07-16,0.006809456806851145,0.00663679055225065,0.006792162220030642,0.12593570261880616,0.4311361461661728,0.0037881763202418308,0.002847506562371711,0.0024834789141144073,0.006754002674378128
1998-07-17,0.007287161047127693,0.00693590359410712,0.006701576830073835,0.16296514193263714,0.5138264515840535,0.003927578159586659,0.002935082821021688,0.0025393804036946965,0.007314005733001613
1998-07-20,0.00898952524884048,0.007630901544303039,0.00745935845759713,0.3380973208134323,0.6674950026069925,0.004099471595047375,0.0030399016580688666,0.0026069947567236122,0.00885553825829488
1998-07-21,0.009588826932096513,0.008352291821721588,0.008870400108847406,0.4484366896060566,0.3517841871332451,0.004259986432443354,0.003135863624177716,0.0026714244513606922,0.008385240199730833
1998-07-22,0.008972154185557697,0.008572227881910172,0.008582965698407535,0.2611645675447628,0.44236166674970095,0.0044291893619577295,0.003231600033301718,0.0027369514814736106,0.008550715442558924
1998-07-23,0.008850556742578211,0.008264317397646156,0.00823456035241981,0.2595795821366919,0.3374546207394856,0.004582230571724983,0.0033212965276092576,0.0027982889563051335,0.00799332515092746
1998-07-24,0.008242569527680786,0.007384573156891828,0.00817358941687196,0.2708370425991438,0.3744230127416415,0.00472770473351815,0.003409940422654178,0.0028578820255568587,0.007705920781804987
1998-07-27,0.007886462730383726,0.007261408963186222,0.007285155784603269,0.2694494546411624,0.43573667438113295,0.004876840972849395,0.0034990404440462335,0.002918435263349943,0.007819140684792626
1998-07-28,0.00776486528740424,0.00747254758096726,0.007746792868037002,0.1912278121395561,0.328030249892229,0.005015261898567953,0.003580641948786482,0.002975926100236271,0.00723562272324094
1998-07-29,0.007374016363541611,0.006548816128175216,0.007407097655698972,0.18056254402737243,0.26048543474296426,0.00513441020703893,0.0036502388095554232,0.0030262365462915674,0.006268898936192618
1998-07-30,0.006809456806851145,0.00637286728002435,0.006649316028175676,0.2979327455275931,0.5120398827815192,0.0052626016049406674,0.003722467168480914,0.0030797912885363017,0.0067914523345971155
1998-07-31,0.006818142338492537,0.006689575206695908,0.006884489636717388,0.12053049597076969,0.3750624140931337,0.0053870094788553615,0.003791983831210798,0.003131691081897636,0.00653888485870161
1998-08-03,0.006505463199402433,0.006531221243360131,0.006475113355181814,0.1154271913052229,0.3785040884407811,0.00550644739039695,0.0038606383650208217,0.003182225169693932,0.006312445052726327
1998-08-04,0.006731287022078619,0.006601600782620476,0.006501243756130894,0.26204124445545396,0.44302127234420274,0.005631443812487407,0.003931463258262819,0.0032347958882782664,0.006451792625634193
1998-08-05,0.006644431705664701,0.00588900794760947,0.006736417364672606,0.21361500530263736,0.3612473886414087,0.005753376047250085,0.003998483757027061,0.0032851600083514034,0.006129551363284753
1998-08-06,0.006592318515816351,0.0061617286622433105,0.00600476613809839,0.17048946826545697,0.4705371014105012,0.005877036558401907,0.004068657041201724,0.0033367824859538986,0.006416955732407227
1998-08-07,0.007148192540865425,0.006715967533918539,0.006605765359927211,0.21722041167044687,0.5182894846836689,0.006013486314833387,0.004144905326834933,0.0033901195502373917,0.0069830552473454325
1998-08-10,0.0074087584901071785,0.007208624308740962,0.007102242977959715,0.16964182039154363,0.4995768756772604,0.0061583532443817215,0.004224045754251627,0.0034464623595199216,0.007470771752522963
1998-08-11,0.007843035072176766,0.007235016635963591,0.00697159097321432,0.26294695040292304,0.45139953186667,0.006310039859141267,0.004306248744284801,0.00350431102319185,0.007679793111884761
1998-08-12,0.008242569527680786,0.0080091915678274,0.007955836075629634,0.18536394671042952,0.5052102078424046,0.006472049422062993,0.004394867577442516,0.003564074060166735,0.008237183403516226
1998-08-13,0.0085465631351295,0.008264317397646156,0.00828682115431797,0.22879719153745517,0.38053874937389276,0.006631331110900234,0.004480674466855803,0.0036248300664716597,0.007984615927620719
1998-08-14,0.008181770806191046,0.007674888756340755,0.008295531287967662,0.1782924733513442,0.3558525307538391,0.006778785784015015,0.004561549176867101,0.0036803588198169503,0.007575282432203862
1998-08-17,0.0075216704014452705,0.007516534793004978,0.007433228056648051,0.13192149000239972,0.3754658825941465,0.006919757085161874,0.0046405993814898575,0.0037324375265710844,0.007305296509694872
1998-08-18,0.008034116768287384,0.00760450921708041,0.007468068591246824,0.16465463187310825,0.545007793574505,0.007073807234659005,0.004728140553497748,0.0037908527493202117,0.008089126607301617
1998-08-19,0.0084423367554328,0.008264317397646156,0.008347792089865821,0.17705003057725205,0.4193930090278455,0.007218702190310948,0.004814654188130223,0.0038494767043609386,0.008097835830608361
1998-08-20,0.008094915489777128,0.008132355761533006,0.007912285407381169,0.14419496675207652,0.4220132979038567,0.007358795340211433,0.004901027476194348,0.003908315355473025,0.008123963500528585
1998-08-21,0.008138343147984088,0.007938812028567053,0.007999386743878099,0.13693770755761295,0.4259269847619647,0.007484352284374043,0.004988177682761835,0.00396792333417415,0.008176218840369034
1998-08-24,0.0085465631351295,0.008537038112279996,0.008260690753368893,0.12545382060829377,0.4844608400900501,0.007622240714124052,0.005078134820696309,0.0040308710295408725,0.008620389229012858
1998-08-25,0.008763701426164294,0.008598620209132801,0.008879110242497098,0.12934371153652624,0.3780072272967637,0.007745275308961968,0.005162412934990078,0.004092673679193675,0.008341694083197125
1998-08-26,0.008138343147984088,0.008246722512831069,0.008217140085120426,0.14907765073811163,0.3629223396790628,0.00784555270767041,0.005243412954437402,0.0041525649374334,0.007967197481007235
1998-08-27,0.007678009970990322,0.007560522005042694,0.007746792868037002,0.14555933148063568,0.3080152605180889,0.007920288983957679,0.005318282836274323,0.00420847537268333,0.00724433194654768
1998-08-28,0.0073219031736932606,0.006179323547058399,0.007346126720151121,0.36820043195206725,0.2322460721036209,0.007983385085213205,0.005381338544482698,0.0042575036060902285,0.006103423693364527
1998-08-31,0.006166727465388154,0.004404879413456919,0.0060918674745953205,0.3872086452342063,0.06499446763312255,0.007998220236056229,0.005420871165360237,0.004293957209873183,0.00417433073092126
1998-09-01,0.004345371480188301,0.0028433333861179865,0.003542411355330164,0.6431518566971923,0.34148595655358666,0.00799554841417896,0.005453276185516607,0.004327828497020061,0.0038433802452650773
1998-09-02,0.00515920579498671,0.004305468314251681,0.004152120710808678,0.4484424954134122,0.5855210674303641,0.007986561376955414,0.005494101999773937,0.0043653287441508945,0.004534021653489687
1998-09-03,0.004659787725606683,0.004195500284157389,0.004195671379057143,0.2369427392573211,0.37966254156964574,0.007960534468738373,0.0055314792983518265,0.0044008907628597296,0.004359837187354856
1998-09-04,0.0046380738965032045,0.004305468314251681,0.004462201468737751,0.162831608363459,0.4253543353062933,0.007936600176257375,0.005569758824869105,0.004436524346925684,0.004392061313589801
1998-09-08,0.005050636649469312,0.005009263706855144,0.005098912238530312,0.20274072812565314,0.5355159020409769,0.007932863362443011,0.00561286527086211,0.004475399245291196,0.004914614711994298
1998-09-09,0.004844789549568327,0.004426873019475777,0.004706956224294125,0.16364442139323893,0.276260800336412,0.007906238564015672,0.005650017012455152,0.004509392789923155,0.004239649905721822
1998-09-10,0.0038129483905709866,0.003711640951742509,0.0038254906989451877,0.29982543872550915,0.3207895794192108,0.007868646217043175,0.005682602478199399,0.004540815945478554,0.003815510730683504
1998-09-11,0.003845953410808274,0.003557685709610502,0.0037383893624482576,0.21895634806976255,0.34239886705299377,0.0077975720182939835,0.005712205579366223,0.0045710433631920774,0.003504591458632829
1998-09-14,0.0038129483905709866,0.003557685709610502,0.0039125920354421174,0.13620037002345545,0.3654801164455552,0.007703572466793672,0.0057423450049192415,0.00459994980368876,0.0032981828662630524
1998-09-15,0.003313530321190959,0.0032832055064951514,0.0030790322451664932,0.15718255780648854,0.4022745234540386,0.007579323407466088,0.00577492545828605,0.004628238992980286,0.0032380892254465347
1998-09-16,0.004285441311862698,0.003381736861459636,0.003378660842715935,0.36900163336713604,0.6840183442787804,0.007509071307756056,0.005817089577320139,0.004663872577046241,0.004239649905721822
1998-09-17,0.004073514339812739,0.003821608981836801,0.003917818115631935,0.4013109513008879,0.26824803475924314,0.00744442442876757,0.0058528027665876,0.004694511495563203,0.0035864581577161997
1998-09-18,0.0038728785588965898,0.003926298546486565,0.0036835155204551916,0.15247985384847615,0.477055984243542,0.007396200846493209,0.005884756672774275,0.004726885873990323,0.0038207362646675495
1998-09-21,0.004367085309291781,0.003777621769799084,0.003531088181585563,0.22045424636749983,0.5411581104839217,0.007370043149792664,0.005922600122454182,0.004762257051746838,0.0043267421387892385
1998-09-22,0.0047683568711240805,0.004800764321796366,0.004598079553672961,0.2837201291211556,0.47119300761912886,0.007333777371724267,0.005965019872737766,0.004798749420098232,0.0045610202457405866
1998-09-23,0.005984331300918928,0.005009263706855144,0.004821058975105106,0.4315592076234121,0.7417704271466772,0.007315280143343169,0.006023013079730681,0.004844989586467335,0.006033749906910595
1998-09-24,0.006974481908037591,0.006020969583722618,0.006239939746640102,0.48517003274475345,0.3698951751141388,0.007295848711508481,0.006077622931950891,0.00488903209999488,0.005772473207708347
1998-09-25,0.006427293414629907,0.00575704631149632,0.0054908682527665,0.34461724247373837,0.5371261703174434,0.007288244295396252,0.006140217501434689,0.00493744308219662,0.006399537285793743
1998-09-28,0.007243733388920735,0.00693590359410712,0.007049982176061556,0.3640260564634118,0.5153838786004253,0.007280396986386087,0.006210801800559515,0.004990243406301715,0.006948218354118466
1998-09-29,0.007208991262355165,0.006900713824476948,0.007128373378908794,0.36142505476811604,0.38157351106660237,0.007234807857850856,0.006278569143562474,0.005040920624812251,0.006730487771449925
1998-09-30,0.006852884465058105,0.006663182879473279,0.006623185627226597,0.2752552619967333,0.39569245277542286,0.007196505516253629,0.006344141065246252,0.005091225107087788,0.0065998494218488
1998-10-01,0.006462035541195475,0.00588900794760947,0.00631833094948734,0.3232634830199487,0.2819424763638587,0.007137837539368124,0.006403447515128722,0.005136013093085331,0.005816019324242054
1998-10-02,0.006540205325968001,0.005976982371684904,0.006083157340945626,0.3242678876924625,0.5447727445808888,0.00710551409987388,0.006468217456421935,0.005185840472980068,0.00648662951886116
1998-10-05,0.006462035541195475,0.005976982371684904,0.006396722152334578,0.22750830230451843,0.3323743335394849,0.00706889332449312,0.006526621678365017,0.005232569669289489,0.005998913013683629
1998-10-06,0.006574947452533567,0.006240905643911202,0.006623185627226597,0.2630746781647456,0.4761256420812742,0.0070365698849988775,0.0065892964458878715,0.005281800671208228,0.006312445052726327
